kolo,dan,datum,ura,lestvica_domaci,domaca_ekipa,lestvica_gostje,gostujoca_ekipa,zadetki_domaci,zadetki_gostje,drzava,sezona
22,sobota,2/2/19,3:00 PM,17,Empoli,20,Chievo Verona,2,2,Italy,18
22,sobota,2/2/19,6:00 PM,2,SSC Napoli,6,Sampdoria,3,0,Italy,18
22,sobota,2/2/19,8:30 PM,1,Juventus,12,Parma,3,3,Italy,18
22,nedelja,2/3/19,12:30 PM,15,SPAL,10,Torino,0,0,Italy,18
22,nedelja,2/3/19,3:00 PM,16,Udinese Calcio,9,Fiorentina,1,1,Italy,18
22,nedelja,2/3/19,3:00 PM,13,Genoa,11,Sassuolo,1,1,Italy,18
22,nedelja,2/3/19,6:00 PM,3,Inter,18,Bologna,0,1,Italy,18
22,nedelja,2/3/19,8:30 PM,5,AS Roma,4,AC Milan,1,1,Italy,18
22,ponedeljek,2/4/19,7:00 PM,19,Frosinone,8,Lazio,0,1,Italy,18
22,ponedeljek,2/4/19,9:00 PM,14,Cagliari Calcio,7,Atalanta BC,0,1,Italy,18
23,četrtek,2/7/19,8:30 PM,7,Lazio,17,Empoli,1,0,Italy,18
23,petek,2/8/19,8:30 PM,20,Chievo Verona,5,AS Roma,0,3,Italy,18
23,sobota,2/9/19,6:00 PM,9,Fiorentina,2,SSC Napoli,0,0,Italy,18
23,sobota,2/9/19,8:30 PM,12,Parma,3,Inter,0,1,Italy,18
23,nedelja,2/10/19,12:30 PM,18,Bologna,13,Genoa,1,1,Italy,18
23,nedelja,2/10/19,3:00 PM,8,Sampdoria,19,Frosinone,0,1,Italy,18
23,nedelja,2/10/19,3:00 PM,6,Atalanta BC,14,SPAL,2,1,Italy,18
23,nedelja,2/10/19,3:00 PM,10,Torino,16,Udinese Calcio,1,0,Italy,18
23,nedelja,2/10/19,6:00 PM,11,Sassuolo,1,Juventus,0,3,Italy,18
23,nedelja,2/10/19,8:30 PM,4,AC Milan,15,Cagliari Calcio,3,0,Italy,18
24,petek,2/15/19,8:30 PM,1,Juventus,19,Frosinone,3,0,Italy,18
24,sobota,2/16/19,6:00 PM,15,Cagliari Calcio,12,Parma,2,1,Italy,18
24,sobota,2/16/19,8:30 PM,6,Atalanta BC,4,AC Milan,1,3,Italy,18
24,nedelja,2/17/19,12:30 PM,14,SPAL,10,Fiorentina,1,4,Italy,18
24,nedelja,2/17/19,3:00 PM,16,Udinese Calcio,20,Chievo Verona,1,0,Italy,18
24,nedelja,2/17/19,3:00 PM,13,Genoa,7,Lazio,2,1,Italy,18
24,nedelja,2/17/19,3:00 PM,17,Empoli,11,Sassuolo,3,0,Italy,18
24,nedelja,2/17/19,6:00 PM,3,Inter,9,Sampdoria,2,1,Italy,18
24,nedelja,2/17/19,8:30 PM,2,SSC Napoli,8,Torino,0,0,Italy,18
24,ponedeljek,2/18/19,8:30 PM,5,AS Roma,18,Bologna,2,1,Italy,18
25,petek,2/22/19,8:30 PM,4,AC Milan,17,Empoli,3,0,Italy,18
25,sobota,2/23/19,3:00 PM,9,Torino,6,Atalanta BC,2,0,Italy,18
25,sobota,2/23/19,8:30 PM,19,Frosinone,5,AS Roma,2,3,Italy,18
25,nedelja,2/24/19,12:30 PM,10,Sampdoria,14,Cagliari Calcio,1,0,Italy,18
25,nedelja,2/24/19,3:00 PM,20,Chievo Verona,13,Genoa,0,0,Italy,18
25,nedelja,2/24/19,3:00 PM,18,Bologna,1,Juventus,0,1,Italy,18
25,nedelja,2/24/19,3:00 PM,11,Sassuolo,16,SPAL,1,1,Italy,18
25,nedelja,2/24/19,6:00 PM,12,Parma,2,SSC Napoli,0,4,Italy,18
25,nedelja,2/24/19,8:30 PM,8,Fiorentina,3,Inter,3,3,Italy,18
25,sreda,4/17/19,7:00 PM,7,Lazio,15,Udinese Calcio,2,0,Italy,18
26,petek,3/1/19,8:30 PM,14,Cagliari Calcio,3,Inter,2,1,Italy,18
26,sobota,3/2/19,3:00 PM,17,Empoli,12,Parma,3,3,Italy,18
26,sobota,3/2/19,6:00 PM,4,AC Milan,11,Sassuolo,1,0,Italy,18
26,sobota,3/2/19,8:30 PM,6,Lazio,5,AS Roma,3,0,Italy,18
26,nedelja,3/3/19,12:30 PM,7,Torino,20,Chievo Verona,3,0,Italy,18
26,nedelja,3/3/19,3:00 PM,16,Udinese Calcio,18,Bologna,2,1,Italy,18
26,nedelja,3/3/19,3:00 PM,13,Genoa,19,Frosinone,0,0,Italy,18
26,nedelja,3/3/19,3:00 PM,15,SPAL,9,Sampdoria,1,2,Italy,18
26,nedelja,3/3/19,6:00 PM,8,Atalanta BC,10,Fiorentina,3,1,Italy,18
26,nedelja,3/3/19,8:30 PM,2,SSC Napoli,1,Juventus,1,2,Italy,18
27,petek,3/8/19,8:30 PM,1,Juventus,15,Udinese Calcio,4,1,Italy,18
27,sobota,3/9/19,6:00 PM,12,Parma,13,Genoa,1,0,Italy,18
27,sobota,3/9/19,8:30 PM,20,Chievo Verona,3,AC Milan,1,2,Italy,18
27,nedelja,3/10/19,12:30 PM,18,Bologna,14,Cagliari Calcio,2,0,Italy,18
27,nedelja,3/10/19,3:00 PM,9,Sampdoria,8,Atalanta BC,1,2,Italy,18
27,nedelja,3/10/19,3:00 PM,4,Inter,16,SPAL,2,0,Italy,18
27,nedelja,3/10/19,3:00 PM,19,Frosinone,7,Torino,1,2,Italy,18
27,nedelja,3/10/19,6:00 PM,11,Sassuolo,2,SSC Napoli,1,1,Italy,18
27,nedelja,3/10/19,8:30 PM,10,Fiorentina,5,Lazio,1,1,Italy,18
27,ponedeljek,3/11/19,8:30 PM,6,AS Roma,17,Empoli,2,1,Italy,18
28,petek,3/15/19,8:30 PM,14,Cagliari Calcio,10,Fiorentina,2,1,Italy,18
28,sobota,3/16/19,3:00 PM,12,Sassuolo,9,Sampdoria,3,5,Italy,18
28,sobota,3/16/19,6:00 PM,16,SPAL,5,AS Roma,2,1,Italy,18
28,sobota,3/16/19,8:30 PM,7,Torino,18,Bologna,2,3,Italy,18
28,nedelja,3/17/19,12:30 PM,13,Genoa,1,Juventus,2,0,Italy,18
28,nedelja,3/17/19,3:00 PM,8,Atalanta BC,20,Chievo Verona,1,1,Italy,18
28,nedelja,3/17/19,3:00 PM,17,Empoli,19,Frosinone,2,1,Italy,18
28,nedelja,3/17/19,3:00 PM,6,Lazio,11,Parma,4,1,Italy,18
28,nedelja,3/17/19,6:00 PM,2,SSC Napoli,15,Udinese Calcio,4,2,Italy,18
28,nedelja,3/17/19,8:30 PM,3,AC Milan,4,Inter,2,3,Italy,18
29,petek,3/29/19,8:30 PM,20,Chievo Verona,14,Cagliari Calcio,0,3,Italy,18
29,sobota,3/30/19,3:00 PM,17,Udinese Calcio,12,Genoa,2,0,Italy,18
29,sobota,3/30/19,6:00 PM,1,Juventus,16,Empoli,1,0,Italy,18
29,sobota,3/30/19,8:30 PM,9,Sampdoria,4,AC Milan,1,0,Italy,18
29,nedelja,3/31/19,12:30 PM,11,Parma,7,Atalanta BC,1,3,Italy,18
29,nedelja,3/31/19,3:00 PM,6,AS Roma,2,SSC Napoli,1,4,Italy,18
29,nedelja,3/31/19,3:00 PM,19,Frosinone,15,SPAL,0,1,Italy,18
29,nedelja,3/31/19,3:00 PM,10,Fiorentina,8,Torino,1,1,Italy,18
29,nedelja,3/31/19,6:00 PM,18,Bologna,13,Sassuolo,2,1,Italy,18
29,nedelja,3/31/19,8:30 PM,3,Inter,5,Lazio,0,1,Italy,18
30,torek,4/2/19,7:00 PM,4,AC Milan,16,Udinese Calcio,1,1,Italy,18
30,torek,4/2/19,9:00 PM,12,Cagliari Calcio,1,Juventus,0,2,Italy,18
30,sreda,4/3/19,7:00 PM,18,Empoli,2,SSC Napoli,2,1,Italy,18
30,sreda,4/3/19,9:00 PM,7,AS Roma,10,Fiorentina,2,2,Italy,18
30,sreda,4/3/19,9:00 PM,13,Genoa,3,Inter,0,4,Italy,18
30,sreda,4/3/19,9:00 PM,15,SPAL,5,Lazio,1,0,Italy,18
30,sreda,4/3/19,9:00 PM,19,Frosinone,11,Parma,3,2,Italy,18
30,sreda,4/3/19,9:00 PM,8,Torino,9,Sampdoria,2,1,Italy,18
30,četrtek,4/4/19,7:00 PM,14,Sassuolo,20,Chievo Verona,4,0,Italy,18
30,četrtek,4/4/19,9:00 PM,6,Atalanta BC,17,Bologna,4,1,Italy,18
