kolo,dan,datum,ura,lestvica_domaci,domaca_ekipa,lestvica_gostje,gostujoca_ekipa,zadetki_domaci,zadetki_gostje,drzava,sezona
31,sobota,5/1/21,6:45 PM,12,Fortuna Sittard,9,Twente FC,3,0,Netherlands,20
31,sobota,5/1/21,8:00 PM,14,RKC Waalwijk,3,AZ Alkmaar,1,3,Netherlands,20
31,sobota,5/1/21,8:00 PM,4,Vitesse,13,PEC Zwolle,2,1,Netherlands,20
31,sobota,5/1/21,9:00 PM,6,FC Utrecht,15,Willem II,3,2,Netherlands,20
31,nedelja,5/2/21,12:15 PM,18,ADO Den Haag,5,Feyenoord,3,2,Netherlands,20
31,nedelja,5/2/21,2:30 PM,1,Ajax,16,FC Emmen,4,0,Netherlands,20
31,nedelja,5/2/21,2:30 PM,7,FC Groningen,11,Sparta R.,1,2,Netherlands,20
31,nedelja,5/2/21,4:45 PM,2,PSV Eindhoven,10,Heerenveen,2,2,Netherlands,20
32,petek,5/7/21,8:00 PM,9,Sparta R.,4,Vitesse,3,0,Netherlands,20
32,sobota,5/8/21,4:30 PM,12,Twente FC,8,Heracles Almelo,1,1,Netherlands,20
32,sobota,5/8/21,6:45 PM,11,Heerenveen,6,FC Utrecht,0,0,Netherlands,20
32,sobota,5/8/21,8:00 PM,3,AZ Alkmaar,10,Fortuna Sittard,1,0,Netherlands,20
32,sobota,5/8/21,9:00 PM,17,VVV-Venlo,14,RKC Waalwijk,3,3,Netherlands,20
32,nedelja,5/9/21,12:15 PM,16,FC Emmen,7,FC Groningen,0,4,Netherlands,20
32,nedelja,5/9/21,2:30 PM,5,Feyenoord,1,Ajax,0,3,Netherlands,20
32,nedelja,5/9/21,2:30 PM,13,PEC Zwolle,18,ADO Den Haag,0,1,Netherlands,20
32,nedelja,5/9/21,4:45 PM,15,Willem II,2,PSV Eindhoven,0,2,Netherlands,20
33,četrtek,5/13/21,2:30 PM,18,ADO Den Haag,15,Willem II,1,4,Netherlands,20
33,četrtek,5/13/21,2:30 PM,1,Ajax,17,VVV-Venlo,3,1,Netherlands,20
33,četrtek,5/13/21,2:30 PM,16,FC Emmen,11,Heerenveen,3,1,Netherlands,20
33,četrtek,5/13/21,2:30 PM,7,FC Groningen,3,AZ Alkmaar,0,0,Netherlands,20
33,četrtek,5/13/21,2:30 PM,10,Fortuna Sittard,4,Vitesse,3,3,Netherlands,20
33,četrtek,5/13/21,2:30 PM,9,Heracles Almelo,5,Feyenoord,1,1,Netherlands,20
33,četrtek,5/13/21,2:30 PM,2,PSV Eindhoven,13,PEC Zwolle,4,2,Netherlands,20
33,četrtek,5/13/21,2:30 PM,14,RKC Waalwijk,12,Twente FC,2,1,Netherlands,20
33,četrtek,5/13/21,2:30 PM,8,Sparta R.,6,FC Utrecht,0,0,Netherlands,20
34,nedelja,5/16/21,2:30 PM,3,AZ Alkmaar,9,Heracles Almelo,5,0,Netherlands,20
34,nedelja,5/16/21,2:30 PM,12,Twente FC,18,ADO Den Haag,3,2,Netherlands,20
34,nedelja,5/16/21,2:30 PM,6,FC Utrecht,2,PSV Eindhoven,1,1,Netherlands,20
34,nedelja,5/16/21,2:30 PM,5,Feyenoord,14,RKC Waalwijk,3,0,Netherlands,20
34,nedelja,5/16/21,2:30 PM,13,PEC Zwolle,7,FC Groningen,1,0,Netherlands,20
34,nedelja,5/16/21,2:30 PM,11,Heerenveen,8,Sparta R.,1,2,Netherlands,20
34,nedelja,5/16/21,2:30 PM,4,Vitesse,1,Ajax,1,3,Netherlands,20
34,nedelja,5/16/21,2:30 PM,17,VVV-Venlo,16,FC Emmen,0,4,Netherlands,20
34,nedelja,5/16/21,2:30 PM,15,Willem II,10,Fortuna Sittard,2,1,Netherlands,20
