kolo,dan,datum,ura,lestvica_domaci,domaca_ekipa,lestvica_gostje,gostujoca_ekipa,zadetki_domaci,zadetki_gostje,drzava,sezona
30,ponedeljek,4/12/21,8:45 PM,15,Benevento,9,Sassuolo,0,1,Italy,20
31,sobota,4/17/21,3:00 PM,20,Crotone,12,Udinese Calcio,1,2,Italy,20
31,sobota,4/17/21,3:00 PM,10,Sampdoria,9,Hellas Verona,3,1,Italy,20
31,sobota,4/17/21,6:00 PM,8,Sassuolo,15,Fiorentina,3,1,Italy,20
31,sobota,4/17/21,8:45 PM,18,Cagliari Calcio,19,Parma,4,3,Italy,20
31,nedelja,4/18/21,12:30 PM,2,AC Milan,13,Genoa,2,1,Italy,20
31,nedelja,4/18/21,3:00 PM,6,Lazio,16,Benevento,5,3,Italy,20
31,nedelja,4/18/21,3:00 PM,4,Atalanta BC,3,Juventus,1,0,Italy,20
31,nedelja,4/18/21,3:00 PM,11,Bologna,14,Spezia Calcio,4,1,Italy,20
31,nedelja,4/18/21,6:00 PM,17,Torino,7,AS Roma,3,1,Italy,20
31,nedelja,4/18/21,8:45 PM,5,SSC Napoli,1,Inter,1,1,Italy,20
32,torek,4/20/21,8:45 PM,9,Hellas Verona,16,Fiorentina,1,2,Italy,20
32,sreda,4/21/21,6:30 PM,2,AC Milan,8,Sassuolo,1,2,Italy,20
32,sreda,4/21/21,8:45 PM,13,Genoa,17,Benevento,2,2,Italy,20
32,sreda,4/21/21,8:45 PM,12,Udinese Calcio,18,Cagliari Calcio,0,1,Italy,20
32,sreda,4/21/21,8:45 PM,14,Spezia Calcio,1,Inter,1,1,Italy,20
32,sreda,4/21/21,8:45 PM,4,Juventus,19,Parma,3,1,Italy,20
32,sreda,4/21/21,8:45 PM,20,Crotone,10,Sampdoria,0,1,Italy,20
32,sreda,4/21/21,8:45 PM,11,Bologna,15,Torino,1,1,Italy,20
32,četrtek,4/22/21,6:30 PM,7,AS Roma,3,Atalanta BC,1,1,Italy,20
32,četrtek,4/22/21,8:45 PM,5,SSC Napoli,6,Lazio,5,2,Italy,20
33,sobota,4/24/21,3:00 PM,14,Genoa,15,Spezia Calcio,2,0,Italy,20
33,sobota,4/24/21,6:00 PM,19,Parma,20,Crotone,3,4,Italy,20
33,sobota,4/24/21,8:45 PM,8,Sassuolo,9,Sampdoria,1,0,Italy,20
33,nedelja,4/25/21,12:30 PM,17,Benevento,12,Udinese Calcio,2,4,Italy,20
33,nedelja,4/25/21,3:00 PM,13,Fiorentina,4,Juventus,1,1,Italy,20
33,nedelja,4/25/21,3:00 PM,1,Inter,10,Hellas Verona,1,0,Italy,20
33,nedelja,4/25/21,6:00 PM,18,Cagliari Calcio,7,AS Roma,3,2,Italy,20
33,nedelja,4/25/21,8:45 PM,3,Atalanta BC,11,Bologna,5,0,Italy,20
33,ponedeljek,4/26/21,6:30 PM,16,Torino,5,SSC Napoli,0,2,Italy,20
33,ponedeljek,4/26/21,8:45 PM,6,Lazio,2,AC Milan,3,0,Italy,20
34,sobota,5/1/21,3:00 PM,10,Hellas Verona,15,Spezia Calcio,1,1,Italy,20
34,sobota,5/1/21,6:00 PM,20,Crotone,1,Inter,0,2,Italy,20
34,sobota,5/1/21,8:45 PM,5,AC Milan,17,Benevento,2,0,Italy,20
34,nedelja,5/2/21,12:30 PM,6,Lazio,13,Genoa,4,3,Italy,20
34,nedelja,5/2/21,3:00 PM,8,Sassuolo,2,Atalanta BC,1,1,Italy,20
34,nedelja,5/2/21,3:00 PM,4,SSC Napoli,18,Cagliari Calcio,1,1,Italy,20
34,nedelja,5/2/21,3:00 PM,12,Bologna,14,Fiorentina,3,3,Italy,20
34,nedelja,5/2/21,6:00 PM,11,Udinese Calcio,3,Juventus,1,2,Italy,20
34,nedelja,5/2/21,8:45 PM,9,Sampdoria,7,AS Roma,2,0,Italy,20
34,ponedeljek,5/3/21,8:45 PM,16,Torino,19,Parma,1,0,Italy,20
35,sobota,5/8/21,3:00 PM,11,Udinese Calcio,12,Bologna,1,1,Italy,20
35,sobota,5/8/21,3:00 PM,16,Spezia Calcio,5,SSC Napoli,1,4,Italy,20
35,sobota,5/8/21,6:00 PM,1,Inter,9,Sampdoria,5,1,Italy,20
35,sobota,5/8/21,8:45 PM,14,Fiorentina,6,Lazio,2,0,Italy,20
35,nedelja,5/9/21,12:30 PM,13,Genoa,8,Sassuolo,1,2,Italy,20
35,nedelja,5/9/21,3:00 PM,19,Parma,2,Atalanta BC,2,5,Italy,20
35,nedelja,5/9/21,3:00 PM,18,Benevento,17,Cagliari Calcio,1,3,Italy,20
35,nedelja,5/9/21,3:00 PM,10,Hellas Verona,15,Torino,1,1,Italy,20
35,nedelja,5/9/21,6:00 PM,7,AS Roma,20,Crotone,5,0,Italy,20
35,nedelja,5/9/21,8:45 PM,3,Juventus,4,AC Milan,0,3,Italy,20
36,torek,5/11/21,8:45 PM,4,SSC Napoli,11,Udinese Calcio,5,1,Italy,20
36,sreda,5/12/21,6:30 PM,16,Cagliari Calcio,13,Fiorentina,0,0,Italy,20
36,sreda,5/12/21,8:45 PM,2,Atalanta BC,18,Benevento,2,0,Italy,20
36,sreda,5/12/21,8:45 PM,12,Bologna,15,Genoa,0,2,Italy,20
36,sreda,5/12/21,8:45 PM,8,Sassuolo,5,Juventus,1,3,Italy,20
36,sreda,5/12/21,8:45 PM,14,Torino,3,AC Milan,0,7,Italy,20
36,sreda,5/12/21,8:45 PM,6,Lazio,19,Parma,1,0,Italy,20
36,sreda,5/12/21,8:45 PM,1,Inter,7,AS Roma,3,1,Italy,20
36,sreda,5/12/21,8:45 PM,9,Sampdoria,17,Spezia Calcio,2,2,Italy,20
36,četrtek,5/13/21,8:45 PM,20,Crotone,10,Hellas Verona,2,1,Italy,20
37,sobota,5/15/21,3:00 PM,14,Genoa,2,Atalanta BC,3,4,Italy,20
37,sobota,5/15/21,3:00 PM,17,Spezia Calcio,16,Torino,4,1,Italy,20
37,sobota,5/15/21,6:00 PM,5,Juventus,1,Inter,3,2,Italy,20
37,sobota,5/15/21,8:45 PM,7,AS Roma,6,Lazio,2,0,Italy,20
37,nedelja,5/16/21,12:30 PM,13,Fiorentina,4,SSC Napoli,0,2,Italy,20
37,nedelja,5/16/21,3:00 PM,18,Benevento,19,Crotone,1,1,Italy,20
37,nedelja,5/16/21,3:00 PM,11,Udinese Calcio,9,Sampdoria,0,1,Italy,20
37,nedelja,5/16/21,6:00 PM,20,Parma,8,Sassuolo,1,3,Italy,20
37,nedelja,5/16/21,8:45 PM,3,AC Milan,15,Cagliari Calcio,0,0,Italy,20
37,ponedeljek,5/17/21,8:45 PM,10,Hellas Verona,12,Bologna,2,2,Italy,20
38,sobota,5/22/21,8:45 PM,19,Crotone,13,Fiorentina,0,0,Italy,20
38,sobota,5/22/21,8:45 PM,16,Cagliari Calcio,14,Genoa,0,1,Italy,20
38,sobota,5/22/21,8:45 PM,9,Sampdoria,20,Parma,3,0,Italy,20
38,nedelja,5/23/21,3:00 PM,1,Inter,12,Udinese Calcio,5,1,Italy,20
38,nedelja,5/23/21,8:45 PM,17,Torino,18,Benevento,1,1,Italy,20
38,nedelja,5/23/21,8:45 PM,11,Bologna,5,Juventus,1,4,Italy,20
38,nedelja,5/23/21,8:45 PM,8,Sassuolo,6,Lazio,2,0,Italy,20
38,nedelja,5/23/21,8:45 PM,2,Atalanta BC,3,AC Milan,0,2,Italy,20
38,nedelja,5/23/21,8:45 PM,15,Spezia Calcio,7,AS Roma,2,2,Italy,20
38,nedelja,5/23/21,8:45 PM,4,SSC Napoli,10,Hellas Verona,1,1,Italy,20
