kolo,dan,datum,ura,lestvica_domaci,domaca_ekipa,lestvica_gostje,gostujoca_ekipa,zadetki_domaci,zadetki_gostje,drzava,sezona
33,petek,5/14/21,8:00 PM,5,Paços Ferreira,12,Gil Vicente,0,2,Portugal,20
33,petek,5/14/21,10:15 PM,4,SC Braga,7,Moreirense ,2,1,Portugal,20
33,sobota,5/15/21,4:30 PM,16,Boavista,13,Portimonense,1,0,Portugal,20
33,sobota,5/15/21,4:30 PM,17,Farense,11,Tondela,1,0,Portugal,20
33,sobota,5/15/21,7:00 PM,3,Benfica,1,Sporting CP,4,3,Portugal,20
33,sobota,5/15/21,9:30 PM,15,Rio Ave FC,2,FC Porto,0,3,Portugal,20
33,nedelja,5/16/21,4:00 PM,10,Famalicão,18,Nacional,3,0,Portugal,20
33,nedelja,5/16/21,6:00 PM,9,Belenenses SAD,8,Santa Clara,0,2,Portugal,20
33,nedelja,5/16/21,9:00 PM,14,Marítimo,6,Vit. Guimarães,0,0,Portugal,20
34,torek,5/18/21,9:15 PM,12,Tondela,5,Paços Ferreira,2,3,Portugal,20
34,sreda,5/19/21,7:00 PM,2,FC Porto,10,Belenenses SAD,4,0,Portugal,20
34,sreda,5/19/21,9:00 PM,14,Portimonense,4,SC Braga,0,0,Portugal,20
34,sreda,5/19/21,9:00 PM,7,Santa Clara,17,Farense,4,0,Portugal,20
34,sreda,5/19/21,9:00 PM,18,Nacional,16,Rio Ave FC,1,2,Portugal,20
34,sreda,5/19/21,9:00 PM,8,Moreirense ,9,Famalicão,3,0,Portugal,20
34,sreda,5/19/21,9:00 PM,6,Vit. Guimarães,3,Benfica,1,3,Portugal,20
34,sreda,5/19/21,9:00 PM,11,Gil Vicente,15,Boavista,1,2,Portugal,20
34,sreda,5/19/21,10:45 PM,1,Sporting CP,13,Marítimo,5,1,Portugal,20
